attendance,assignment_rate,study_hours,sleep_hours,screen_time,stress_level,mood_score,previous_gpa,burnout_risk
91.40703845572054,68.69605235064068,3.3642592930174176,5.909790095226344,1.544022306867432,8.93070313204878,8.982405367382832,9.09119014095965,1
67.98695128633439,97.22242913471517,8.872894562985941,6.821505323349151,7.742040211232836,3.7378406632150334,5.077216122410857,6.980359269583451,1
80.56937753654447,82.08671986492791,2.1601232656614906,4.572664341631741,6.086559306015437,6.8895402834751724,7.944766634757715,7.943037928469277,1
83.6965827544817,83.57395743336035,7.479971223647016,8.984952514062755,5.0310221036001685,5.3875205075825185,8.58739093004533,6.2891284796796985,1
61.858016508799906,81.61410768188199,1.910490576517929,6.127779388483588,3.783419909129707,4.29672830736105,7.397880648251881,8.449258143731507,1
84.30179407605753,59.94960694797184,6.608240683730428,5.741153198536844,5.521586750591821,6.808976498651468,5.569995574626081,6.545134063102157,1
66.82096494749166,70.916693205114,4.204605692072303,7.551049241581325,4.0481164401132785,9.527706824961141,6.632794986538312,9.220393671911175,1
62.60206371941118,87.5469899181659,8.100225666692804,5.819497032476662,7.813106809726243,1.3714277263715968,7.304562961109923,6.086925521386371,1
97.95542149013333,55.06864487765796,3.1032140394282726,8.166371525143788,5.89504326843377,9.26967570294794,3.277759628992842,5.074017114092321,1
98.62528132298237,63.892638804485614,6.752816464509639,6.271353621802126,8.891629967387008,6.481734895189121,8.286213348234863,6.342540209839592,1
92.33589392465845,63.81595542329268,3.1211428111829647,7.597792066327175,5.891895231844979,8.265828706921472,9.55292085070546,5.955262432297434,1
72.18455076693482,71.6009463797253,7.4229425480093845,4.537266082209433,3.1443617200593703,4.454874580908498,5.187153836619424,7.541432198624621,1
63.90688456025536,99.01843704710924,8.863102311046738,8.230595927775559,8.6598269400893,5.246586773538524,7.3096046479888965,6.018516458282882,1
87.36932106048627,53.3751273341911,2.14121619214084,7.6785899338905494,6.014971404370395,8.819656766210475,7.633233152113186,8.815949353597475,1
77.60609974958405,75.93504971902975,8.79936119735953,5.058583892309828,2.861569343292051,4.733631728288408,6.960227927693323,6.20685319002002,1
64.88152939379115,58.96823410061052,6.3421772897286814,4.7264300487289335,6.611570289605999,5.8119361007417645,5.92403597495772,8.534840899563278,1
79.80707640445081,98.53382727048721,2.1439944178032158,5.581461743628122,4.219450884481848,1.1817543077589963,8.934831591173296,7.89235461506862,1
61.375540844608736,55.66517523637321,4.847876698237409,8.880352930159521,8.599650510628592,2.427382052542381,5.04034038342005,9.93124928235942,1
96.37281608315129,70.18005011807956,2.447742641365881,5.284157872835293,5.079697647818885,6.775178571773198,1.5499266083794323,9.999504885046157,1
70.35119926400068,86.89424924173031,7.303130999799126,6.280636044733166,7.537972222966751,7.452792109574894,8.601007381409442,9.34763041658665,1
86.50089137415928,85.22772140137226,7.8298132097615465,4.150101128586682,1.8598258687261344,6.2434084310604945,7.065831450848957,8.799916846493755,1
72.46844304357644,71.13643184469662,1.9521686824551905,5.986137647831162,4.564219116721116,2.289790326480496,8.64332763849682,6.932282070002868,1
80.80272084711243,67.32620839763591,5.5552586742517995,6.856600077165513,9.849172928251589,5.008648857200513,2.2469269820022486,8.766383635656517,1
81.86841117373119,69.88061892764352,8.331625504233255,8.765623062539825,8.276142605294336,4.195852897268709,1.276776464587447,9.783377685397454,1
67.39417822102108,63.213813157931966,9.425467373958968,6.583680224700322,2.439467221302358,5.460952096315795,9.409370863442511,5.116887876977221,1
98.78338511058234,60.26664693533999,5.62166080067593,8.09553663088844,3.4998764452952957,8.83296131098685,2.3295547526551683,7.689573500988693,1
91.00531293444459,74.1519848779445,9.552513012502663,6.735638212844503,3.9683422797072496,7.9827529479278665,8.286870988634067,6.0899915219421725,1
97.57995766256757,63.42668780338037,5.821200734104268,4.2039250671775905,6.853290044459011,1.7559055125024305,8.408889479625723,7.789381579344252,1
95.79309401710594,64.3730832448625,4.547714451399171,5.57504137594887,7.8129528354069,9.01278277997108,7.378346804941027,7.332235448794456,1
83.9159991524434,82.83780317372785,8.633828156976058,6.877747539155516,7.745739479271188,5.245904360348412,2.1813598998358383,7.878842907761422,1
96.87496940092467,98.42686658499461,5.436844394122802,8.752969829655623,5.5888665067576255,7.694759303973986,7.006587621047268,7.754811107093621,1
63.53970008207678,80.18186002796875,5.247122595080707,8.295651798756166,8.297384840543362,2.2603530813791695,9.00177924994179,9.80053519584281,1
67.83931449676581,53.84897335324831,5.412812404688455,5.141778070894238,4.933702744817276,7.036475731363432,4.829784803207949,7.7609305446736805,1
61.80909155642152,53.77918069270335,8.621065016827709,5.1005491500958176,2.1149250876600574,3.1269341584851214,4.721651689407389,9.231160440624336,1
73.01321323053057,97.5711610422783,8.48747387519247,5.005864835569504,6.07997657488432,4.945428074268384,4.985724786214772,6.599101434004233,1
75.54709158757927,64.86453951536669,4.631679931961901,8.612494481512517,9.57071246140996,1.1517658307389396,1.740447016085858,7.190503443955245,1
70.85396127095584,54.60334930412377,3.9996987388347254,8.263330765508602,8.136942862532603,2.3644957413742844,9.028230121269761,7.3520673802240495,1
93.14950036607718,79.95222935751907,5.427352216352164,7.874417161264744,6.208305829230182,1.828724438112578,8.822645775824594,6.393640216676898,1
74.27013306774357,81.18243891451331,6.154952587633981,5.963675571121138,6.821250943141872,3.157697556444326,9.981183896112576,6.898951307389776,1
71.23738038749524,82.42524100593441,3.1450348956519725,6.521903521493834,9.375058243320154,1.9001628102189003,6.266648273485721,7.992565397333876,1
81.70784332632994,63.37010139287706,8.145595762440315,6.321658723975764,4.855085149914644,7.227190239576057,7.760724728062472,7.900938816522662,1
65.63696899899051,50.75553421072375,5.378344891591806,5.266990537796863,3.9825472504837363,1.2613591198829743,2.8240471567657424,8.182176722867403,1
92.08787923016159,98.25076847272359,4.0064099357796366,6.525140230743835,9.79517408500404,6.559664505624982,7.0077593640175255,6.759089577100705,1
62.98202574719083,62.54465228455513,1.9613889366759154,4.152482739263772,8.770988201593001,2.2663704774301685,6.847595638816516,6.579157475765285,1
99.47547746402068,83.80131440262738,3.1496064436324622,4.659051867487296,3.9073922615674217,9.506453114601072,9.110878622574512,8.058089413770816,1
90.8897907718663,85.33149349393548,9.543530545803854,8.432947980844732,5.174025376248306,9.397846657988689,8.477134505551668,5.664308742137624,1
67.9486272613669,80.50037085397429,3.7458971813757396,7.7583988351571165,4.735703161070191,3.0295279226886636,9.446198163559869,6.2651577176607,1
60.220884684944096,65.64536971068242,2.519733604303318,6.114342045295436,2.341861108042905,6.529791684007265,8.819501254314467,5.210638684764976,1
92.61845713819336,63.554812688203285,5.146055124894938,6.585751811419386,9.620373914319332,1.252047875252126,8.818245054089669,5.363054262980401,1
88.27429375390469,79.88341413513515,3.763789690242238,5.849994429799887,4.638811880977829,9.386096887460567,1.5735099401984645,6.216916396303045,1
89.1602867216395,93.30478168058457,1.3164332524407474,7.703899335803362,8.87796174374117,5.7068857737253875,8.613657574263602,5.097646401484595,1
90.85081386743784,97.33668644616978,3.9083069555147554,7.9209358961603975,2.7042060491259856,1.389008362760011,6.467305550528064,6.227052960437307,1
62.96178606936361,55.29529022018788,5.896977615455217,7.816425951015796,5.930837295734978,4.082499937073236,4.424000065893651,8.27488161531013,1
74.33862914177091,57.74143062988599,5.965411348179702,7.613058624172248,1.2156524661184283,1.691645156751108,1.5086316194925609,5.305535392344665,1
64.63476238100519,97.23681293915399,4.209030290591999,5.022521693463979,7.877984354580777,4.536499954360239,7.09906397291242,7.183683388973205,1
94.52413703502374,86.82676141673963,5.025724806273406,5.689849896202394,6.228225084216505,7.029337079451908,3.953815754838557,9.565543934597748,1
84.93192507310232,94.14969124148865,9.689661264112898,6.349227174918375,6.630306251227774,5.229009172372956,5.209986384874313,8.956424144627004,1
73.23592099410597,60.13163170676716,4.396136295072805,5.653964957138278,1.465487942991881,4.45349957247509,7.135555933496208,6.5271875114742866,1
62.54233401144094,79.3792935554701,3.324041319339847,7.774701000791644,2.8993449718775386,2.072413409864183,9.205970923217286,9.624027395958235,1
72.4392928686265,85.05697972087368,3.191203396600841,5.646767621249774,1.6689778511822215,3.204451411242907,8.428932240444986,6.648232483738624,1
73.00733288106989,84.00559427234863,5.119881514337207,4.691160433926686,3.600228842234306,1.90128958964516,5.055374161932399,5.362577481687812,1
89.18424713352256,70.4075845433349,7.835681338452496,5.99520226024152,6.646951069139359,8.267488584909946,4.490048417017411,9.970279783840567,1
85.50229885420853,50.76974458456542,2.8538936576962586,8.899572163911902,6.095673858856377,2.217158451862503,3.1580176495964274,9.350112635945859,1
95.48850970305307,79.14630284021315,7.383665144266913,5.1294070646678795,6.509348394520512,6.358360298940042,4.351840760583714,7.329663916505462,1
78.88859700647797,62.65507695898044,1.1903484101447466,7.060793294716145,5.943261442401049,4.084663722299613,1.9994174856270848,8.33188262096202,1
64.78376983753206,72.51271230714451,4.770396801855514,6.164865249198531,3.4572591610827343,3.0338054618966517,9.739949575282791,8.35614038928335,1
88.5297914889198,97.87905075419087,7.982785586825082,4.355122838246633,3.200567476099827,6.755215955428934,6.16525699563621,5.972411153652302,1
90.4314019446759,69.95176588212173,4.048596601969883,6.439383029990298,2.2335371518292315,5.113020784392466,2.150252585156916,6.000243165768161,1
82.45108790277985,91.99008033322133,6.073633913008595,7.510821643241562,8.64163787413143,4.601309205561032,4.175254083393152,7.3479035167591285,1
90.83868719818244,59.42703028746256,2.844813095433197,6.566099879139093,6.5483142268712005,6.335668044029994,5.9233522925859035,9.55786570068849,1
79.75182385457563,83.62302490125144,7.677958520135551,8.360530318732906,2.678599112536538,5.421408656410007,5.795970729767827,5.049968874292854,1
80.90931317527976,98.85034772194717,1.4705119294188367,5.444685083287913,2.594884418391156,3.731357876964047,1.3195303184676912,8.912528179746797,1
77.10164073434198,55.09465504364684,8.672883803879504,4.4312458565198245,8.85732041373523,6.031551589887265,9.557569308062002,5.28763391857327,1
61.01676506976381,50.4159971113596,2.7837674777950134,8.682828058290031,7.684577773869874,7.025487188956251,3.4783811332745014,7.391110574415589,1
64.31565707973218,71.67913963163072,8.869582285374976,5.890981747641095,6.934591719148343,1.2402384272816884,1.1456620203870207,8.189364165367383,1
61.25716742746937,54.63127415256836,4.172763171704656,6.882027757268167,4.661776967853698,5.192845560169078,1.6879960805525422,8.433796335412325,1
85.45641645055122,87.41921748381156,7.5041521702703795,7.96001563065098,3.357780078506658,1.519149561251894,6.221754129231792,5.292396318079557,1
72.57423924305307,95.72743319242795,3.873027680075696,5.621568319377903,9.815056868015414,2.6776487266129996,2.2400696860758718,7.093018086919841,1
80.34282764658812,71.70104863543794,9.153205041111828,7.580822690888056,8.175156175205203,6.044578606701758,1.3755231356815294,7.919186302511623,1
96.30265895704372,62.93558210777205,2.1397341296653694,4.67709424908914,3.716013008226488,8.795700237390227,4.416638197714402,5.330227686530034,1
69.971689165955,71.72016595033048,2.6066781034533886,5.456468736027526,8.628083166506453,8.945251112696363,6.604850731061697,5.675472782976549,1
76.41531692142519,86.17239089250005,5.437271126429221,4.723553180682599,7.8303875375321335,1.6294960912476815,2.0065582435745113,8.318244947520192,1
90.22204554172194,50.45270807901855,1.7374459513433151,8.056152792006788,3.6737249489019854,4.77194577658036,3.81995048936184,7.608190982953259,1
69.15192661966489,79.47269947423486,2.7638216623158574,5.113246176133927,4.838975688174758,6.247058347040961,4.75984604462088,5.809143306341452,1
63.07919639315172,80.66458424436895,9.49389743990813,7.587017777026052,2.67358100851924,2.3236291409530905,2.4351408800809047,7.676196684573667,1
71.59005811655072,81.88441234479677,9.788406950330984,8.716491986228263,1.9994719994029841,7.8888899507029455,5.554665086200391,9.56346186722208,1
66.44885149016018,62.10110399904386,4.386333963973797,6.638861045344385,7.504858295557271,7.698117325935149,1.766926782115938,5.07793792387682,1
97.18790609370292,85.70263616890634,9.30957418912542,6.700145961303439,3.4076067161848,9.130069123361151,1.418666467105618,8.213168867429273,1
92.32481518257669,54.56957431658882,5.903422081060886,6.3051678404890605,8.380534291716282,1.0763741087509873,5.6785183043962135,5.368252173026709,1
85.33615026041694,59.96351682334004,3.4276821928639034,5.629450716968214,9.960478403629835,2.950158195901024,3.231072754757881,5.032247214823505,1
94.85842360750871,93.87350233272409,7.321588489725388,6.3782751546245855,1.689578325366838,8.444680428207896,1.8583642710822477,5.753272443303169,1
92.14688307596458,86.93615753632832,6.930116259173714,7.014037661333797,5.257316125753302,7.035220457442419,4.815213287388691,7.114533159269596,1
67.46280235544144,50.687277700567265,9.9021278719786,8.929957860853296,8.218563033797228,9.049508683286417,9.236266655656552,9.011719994909765,1
95.70235993959912,62.41881301849001,3.3854255866835494,8.688822796591122,8.100558068871102,1.5146168907723987,7.5177320198873945,6.408927483022794,1
81.57368967662603,60.720324149658225,7.048535523955619,8.310764791465608,7.839974424978716,6.372675691447985,8.34054323812325,8.128366061943794,1
92.2976062065625,63.54031640184863,1.468213795265022,8.445652678524292,4.140954417717198,6.1214191740430675,8.847225898827729,7.055783189776533,1
95.84365199693973,62.377988513994325,2.0228143482704746,6.339245916460214,5.084679301165471,1.3210697472447914,9.75364967256777,6.17165895983004,1
72.72013899887456,53.126314787142285,1.0352653745598395,7.287221635887324,6.354715216073232,5.621698692212352,7.869219161627557,7.571235571414293,1
64.40207698110707,72.94702582984101,9.995146129537058,8.47533361468107,9.765465252159315,6.485682801789318,6.475671297455317,8.987322451863117,1
69.11740650167766,86.63667373930826,8.220463274327301,5.964753824956765,3.947925438446436,2.721638567818965,4.288832922720225,9.162461850280721,1
77.08431154505026,80.33658623587182,8.080507132601866,8.808812391727344,9.308294989451719,3.459966248121966,2.6347891290194445,9.232597659386183,1
92.72059063689971,83.643583429904,5.587534677593617,6.078930310345915,3.424212263624447,6.763126116679634,7.179938865849649,6.692789062774898,1
94.42922333025373,54.05745892681196,3.7006037461489596,7.005413326966078,9.901670189263342,5.214708528399625,9.954549875097477,8.967280323578766,1
60.27808522124763,97.57453550883936,2.3613785601640833,7.54902356636186,7.0323731814483255,8.722122918114941,5.206228161570271,6.060892275544539,1
80.42989210310263,91.92459169215124,3.562072649618173,8.752960065379693,5.171603323226958,4.081435894082695,7.513114312835269,8.692125506214417,1
76.69644012595116,90.25451592478314,4.383740997362252,5.22308137026133,6.520513852572444,3.3999369254938103,5.455832049938405,9.741922131363083,1
68.88431241882921,91.14919025208837,7.8067908728226465,7.730654891193211,3.452780521361861,9.863793463103585,4.88740081027129,5.068719173454786,1
64.79461469334731,96.63552540663807,5.856956100128372,6.604077930720411,3.4675647176031994,9.20022193117075,4.692750522039236,7.20181965589399,1
73.50460685614512,77.21269830568488,1.697352638999344,5.342785703103205,2.0219908945914447,1.2609347049908188,5.541622146385278,8.238854942070024,1
97.71638815650077,60.0141008933813,1.16226108063021,7.883034198981953,2.026452679348589,7.936557537759093,4.302060956788376,8.508878852437764,1
72.92811728083021,80.83918039262706,1.9209896158065685,6.761111400869233,4.129045673220202,1.9930129644268266,7.7389598963962705,5.880438791346011,1
80.75162486973464,87.14407468339695,4.694488423276415,7.304869103248379,7.865699301067345,1.2473667534643385,8.86844823932365,9.860916376192964,1
88.12075835580711,86.89586966770128,9.398736253441164,5.614505342889505,6.471740508383462,3.46325964369714,8.945967759806656,8.076326839854865,1
74.54518409517176,76.072451208344,6.7366223308829944,6.406369759138025,1.9232610429791874,3.4241129115499387,3.0492884208324336,5.821703006141339,1
98.87128330883843,53.42293596667891,8.216433098879637,7.086771254940335,8.670128724783199,8.373868861122682,9.063182248583416,5.102612558562576,1
98.49789179768445,68.5556469215064,5.197371350540937,6.02455407134922,6.412308642910598,7.396005213485516,4.073961086695945,8.91632099394888,1
70.07129183301457,96.03833042316786,4.254994748755385,4.9918626992385065,9.647700191063018,9.834484845988129,3.7837689893676787,5.398523697227295,1
79.88994023569542,79.2224454878713,1.9756033544496046,8.80820246157652,7.031669206700868,7.4036161028063665,7.540804516584123,5.705254605351183,1
72.03513239267079,76.91659716278568,8.883397199675844,6.557337700213087,2.5765737733376293,4.764299979304431,3.742267060776605,7.8741501342784535,1
71.3936197750987,63.44267571910967,8.048440261251125,7.669601851438502,5.2640502607704,7.290348948506952,1.476697650487391,8.017527517248098,1
61.47547789418131,68.42244599582895,2.513062878379526,6.055235967780291,6.836478377924838,9.995131604677619,4.362559950792772,8.434435592961993,1
84.38257335919587,94.76730445765847,5.610345074886345,5.775658820128582,1.2543823094497992,7.391276943062753,7.493190403225141,6.967570063318104,1
80.10716092915446,83.3231523763418,5.386373271291204,6.035821492335625,1.134192377393271,7.855132203822865,3.9426257824315885,8.869493344834115,1
62.05915004999957,89.36935133761665,6.625823974178758,6.045983218928249,2.164627005387111,9.445285136712334,6.666031503956319,9.871792998079442,1
71.14585856946445,72.71727115338275,9.51568204592135,6.7209005797097685,3.2649799154092367,2.02286135180515,6.941074998368173,6.355474715399415,1
96.33063543866615,81.5123609728079,6.217942975862317,6.717349349906816,4.8659421116860795,7.3430586410295415,7.603624105537206,8.515143082689729,1
69.5824756266789,62.41918043716038,5.861955401007568,6.485769079414358,5.386964263838095,8.65725362170704,9.074174196798428,9.642343261975785,1
65.79579488364892,85.27304151417431,1.4529063964119755,4.673928924587191,2.242248480441071,9.589407401988037,4.893080493415883,8.431433813085214,1
79.57811041110253,71.38006668516687,1.5661672841622154,6.480377392502655,7.060524212042477,2.8987236074052944,2.4978886899621138,8.405547493221297,1
99.42601816442402,72.12727574073728,2.6861211219411,4.845519502103257,6.365242555268813,5.535361069518197,3.8703314388870047,6.118862845426033,1
69.68221086046002,82.46611622884409,1.2922369452257345,4.630678931478826,3.650176889570442,7.124993628800336,4.889505296565873,7.675651001598465,1
86.88542189623514,96.81403107344633,7.690176060130112,8.663228586705838,1.1229389509176282,3.227209565512037,7.425023223953017,7.812614218022901,1
90.46478461314871,53.20031733043105,7.509972735945668,7.024750065738521,1.6988312381796167,6.404255769252466,1.1180991300547016,8.500647812279764,1
69.50550175969599,91.23716186735038,2.2245061098847865,7.297450290622921,4.525252979597555,3.3182090424819943,3.8420684509589105,9.984107249480914,1
89.12865394447438,64.61915552060965,8.524710107157528,6.008968351666819,2.3857691604911553,4.001113184784826,8.018583229173851,5.168219112718811,1
74.71132530877013,72.1959727253189,2.3930743136150077,8.54490445957432,4.391376455331738,4.973668268597786,7.037719329976259,5.326163306337434,1
85.29223322374318,51.09566643875045,3.7105802829762293,7.189652447898327,6.653643440593196,5.762710888719103,7.5856597622704465,5.389750347154594,1
85.34118843043579,65.05230389171565,3.240792092452285,7.845849347617937,5.925136850913551,5.044292844626356,8.306296924952752,8.714895672444785,1
81.43098736299034,75.13156213150653,4.35076388715743,5.842812345138569,3.080582948236548,5.438759678091363,8.04912146990166,5.681768975553788,1
63.61159080217633,52.80880386737195,3.291973893009657,8.800059404095627,4.0944024213287715,3.6872988065946335,7.139648495375003,8.112259372451726,1
93.41209982356952,74.55478646915826,5.400558337946069,8.102306450791575,6.526280786037855,2.4306858462036756,4.956953791335315,6.623344389467292,1
72.83120259886944,96.35553144292138,4.666670932192169,8.269742315072719,8.747695252391038,1.426149795941555,9.852384959903386,7.286599781053555,1
67.46074041599417,55.26966090539026,9.879125417013938,4.860971337128771,7.778920948649895,2.763808502425009,6.121658760310663,6.078315799087069,1
61.63100566219056,88.22203640377522,1.503337151154031,5.3548160393560975,5.980600241500735,6.237492773552047,2.824922884319552,9.330532806522712,1
83.63571772752968,70.48355266879963,2.2796323874861644,5.428132998417885,4.260636984848376,8.07503903022819,3.6353156959430595,7.930751620815132,1
87.1025744736913,82.7586857262169,1.4754330451774225,5.354546116234356,4.285461497876248,2.523228376986051,7.24206210373423,9.722816317911263,1
60.663513157114245,63.01182989926147,6.632570754841382,8.27704081052144,8.914755792379564,1.976998219953836,9.322656086795172,7.872981248521648,1
80.48372233197124,57.97461312706791,1.4905834967234761,4.1594239760429605,1.3531921843649175,7.743613244943252,2.608481162853078,5.619540152984733,1
69.05983100791752,58.02313071356132,8.52795763638511,4.380499944903871,9.891843799782349,3.746424974835607,1.7411184617120772,5.854352169192377,1
85.80691161637799,53.52459728215723,5.60744767613735,5.369574353149519,6.97937869766406,9.563494953046172,8.933779432378055,9.945369881839236,1
66.97465716019965,59.28233524506215,5.743068621233803,4.9993648732472185,7.130239291651515,7.428861735493357,9.237501810215509,8.627825986654338,1
87.63750952409865,83.21096924944841,6.054350569409748,5.159298069414242,1.3419805357426795,3.940804425187278,3.487414107843095,5.246393750145448,1
75.46941385202149,94.08453059217541,2.5373233567558966,7.9897159462665,6.44976347402145,3.6058847301433445,4.395571519341159,8.518905025173325,1
97.46919954946938,90.70628427955809,2.7792127280303878,6.815632969460235,5.363002540814023,5.713285476441781,6.941691977480725,7.060865234048058,1
65.50083776583973,84.25671549372422,3.8693559058570424,4.02885330646484,1.9520101620466028,1.712302014503885,3.9693701875822733,6.536041934115953,1
73.64265404201034,55.521593170555136,6.341467742396663,6.146613828520977,3.5012980969242316,2.059088613807691,8.894428374430476,5.770303968652671,1
64.53894084962356,64.45937231479749,2.891059983461931,6.0394246342517945,9.01283010592286,2.5827209318457327,1.9682083244247646,9.199519772782828,1
96.98774473114251,65.49034376612344,2.046985544199351,4.569726347222717,5.949895742793577,7.972512339741042,1.341839988641757,5.319206894945504,1
95.09357413523924,62.49784731988106,9.73105197776589,7.380708943007286,4.720749176565178,5.624716233422102,2.8763758606851058,6.449177311898202,1
70.31766510860622,75.75028298548615,1.1978363332866062,7.510485941897455,1.6541394025672984,1.0951041049699866,3.574790003844721,6.531914469128521,1
86.39936184136715,76.77769074398363,8.224276648024194,7.604466095260488,7.42709374662075,7.061648747248981,2.0163393215998755,5.804526419817502,1
92.68888800804864,67.84429875855551,8.092316346175199,7.64235472779296,7.325657410564293,4.813211607944474,1.5912138640658204,7.540924416434351,1
82.2080324639785,67.6894579368218,3.674927024605864,4.000264134661484,6.526392462753072,5.597671284674181,7.800469421516184,5.058513134054463,1
81.18602313424026,91.42777989530407,2.2206395440658206,8.769604019233611,5.592363815985843,2.9270461907164202,2.4784890931203165,6.504877577052046,1
69.67409163601806,89.46464241598429,2.3106578203488106,8.071043835273315,4.904059619866354,5.966040055546933,9.225299791596736,9.66814722016532,1
63.72411071223597,65.38979158403728,7.276884555134733,8.519908482946427,6.3394398368919305,9.812379157763397,4.311996953032864,6.552647846710029,1
95.88863031813307,95.68942219366296,6.785259319775563,4.078216476537171,3.10055906555566,1.661002219051853,7.035452287492109,6.802296935533758,1
96.01672228653322,97.6407508501253,8.04471106826248,8.669293978928696,9.471331577598828,3.5552565969798757,3.028619032919202,7.3658252411703575,1
85.32405829093072,66.33712710150203,9.437330551591941,8.048942643440522,6.299150762622066,3.186978335747468,3.1629049164268017,7.808466874257373,1
73.56119164194803,67.72124743965274,7.227346269399328,8.186095714793492,3.800731999189389,3.2369437967606163,6.172382825808178,9.04354322410372,1
73.96838298450643,75.28170767109793,2.402663828962991,4.466436923609843,5.047118657966416,4.408357218088396,6.045786326313875,5.951606115780088,1
89.03822715480958,97.05604062668368,3.190983550888696,7.693890144592988,8.25116309989203,8.362988062697507,7.918563052108732,9.358731885962786,1
95.88441039810309,93.81597165711557,8.579743577858032,8.799583448210456,2.454544546572677,9.215728209679487,7.820319751248394,8.787746785719447,1
95.48345697060469,55.12839812917949,2.883754682507877,7.392736707090803,3.6355206021423436,2.8199357871307598,7.03618988197295,8.613251673307776,1
91.19502183430495,69.63653716357081,1.6527008525903328,6.852807023123033,7.115572204628998,5.886549441533015,5.042175093041418,5.434022868573177,1
85.68126584617151,77.6685594874886,7.329520486380254,8.728148388744984,3.839402858340015,6.7320907494893225,9.015763476525555,5.108203449872923,1
63.365598599801956,75.156623627577,4.6227371994112785,6.2146856086721805,8.132515136753193,5.696447269274604,6.603206411991689,7.97006350454042,1
66.46514856378455,59.693153396844636,9.280360472913133,6.996467831552394,2.1740813845962474,4.906687547772276,9.911786414161215,9.315669812615806,1
95.94216754108317,92.94083855840773,6.8522956398429535,6.381691467471831,7.864175534091476,2.7277795527331405,8.374328361409226,7.92220732070318,1
84.2571623863836,83.84703914984186,1.8137708001249466,8.664231106801495,1.615165433655096,5.393974232793147,1.398788301144936,6.066174327227654,1
60.36788206466519,91.89541874259018,9.530709105282947,4.380423633827537,1.113333514007453,4.61093344940196,3.8853451637228598,5.452599489746066,1
